block_id,work_id,block_type,block_text,pdf_page,pdf_bbox,block_seq,parent_title_block_id,title_level
2016415859622416940,W109684747,text,"Entsprechende Gewinnfunktionen werden nun für die beiden anderen Waren aufgestellt, wobei zu beachten ist, daB sich in der graphischen Darstellung bei diesen beiden Waren 2 und 3 jeweils drei Kurvenabschnitte ergeben werden, weil drei verschiedene Absatzgebiete angenommen werden. Die Gewinnfunktionen sind also Polygonzüge, die sich aus Geraden zusammensetzen, die miteinander verbunden sind. ",61,"[126, 678, 877, 787]",443,2.016415859622417e+18,
2016415859622416941,W109684747,title,Konkavität der Zielfunktion ,61,"[130, 807, 397, 824]",444,,1.0
2016415859622416942,W109684747,text,"Die Gewinnfunktionen sind konkav, weil die Kurve, die gezeichnet werden kann, von unten gesehen, ebenfalls konkav ist. Bekanntlich ist eine Kurve dann konkav, wenn $\bf d _ { 1 } \leq \bf d _ { 2 }$ ist; im Gegensatz dazu spricht man von einer konvexen Kurve in jenen Fällen, in denen $\mathsf { d } _ { 1 } \geq \mathsf { d } _ { 2 }$ ist. ",61,"[128, 832, 875, 905]",445,2.016415859622417e+18,
2016415859622416946,W109684747,text,"Die gesamte Gewinnfunktion $\textbf { Z } ( \mathbf { x _ { 1 } } , \ \mathbf { x _ { 2 } } , \ \mathbf { x _ { 3 } } )$ ist die Summe der drei einzelnen Gewinnfunktionen, somit ",62,"[124, 296, 869, 332]",449,2.016415859622417e+18,
2016415859622416948,W109684747,text,"Diese Zielfunktion (objective function) zeichnet sich dadurch aus, daB sie drei veränderliche GröBen enthält, jedoch gleich ist der Summe der drei konkaven Funktionen mit jeweils einer veränderlichen GröBe. Derartige Gesamtgewinnfunktionen (Summe der einzelnen Gewinnfunktionen) bezeichnet man als trennbare Konkavfunktionen einer einzigen veränderlichen GröBe. ",62,"[124, 376, 873, 468]",451,2.016415859622417e+18,
2016415859622416949,W109684747,text,"Vergleicht man Linearprogramme mit dem oben dargestellten Problem einer nichtlinearen Planung, so ergibt sich folgende Gegenüberstellung: ",62,"[124, 486, 873, 523]",452,2.016415859622417e+18,
2016415859622416951,W109684747,title,Die Linearisierung ,62,"[126, 685, 305, 703]",454,,1.0
2016415859622416952,W109684747,text,"Die Aufgabe im vorliegenden Beispiel besteht nun darin, die nichtlineare Zielfunktion $\sf Z = f _ { 1 } ( x _ { 1 } ) + f _ { 2 } ( x _ { 2 } ) + f _ { 3 } ( x _ { 3 } )$ in eine lineare Form zu bringen, d. h. zu linearisieren; das geschieht dadurch, da man neue Variable, sogenannte Hilfsvariable oder linearisierende Variable, einführt. ",62,"[126, 714, 877, 788]",455,2.016415859622417e+18,
2016415859622416953,W109684747,text,Die Linearisierung der Zielfunktion besteht in nichts anderem als in einer Zerlegung der Variablen ,62,"[122, 798, 873, 835]",456,2.016415859622417e+18,
2016415859622416954,W109684747,text,"$\mathbf { x _ { 1 } }$ in $\bf { x } _ { 1 } , + \psi \bf { x } _ { 1 , 2 }$ (weil 2 Absatzgebiete gegeben sind), $\mathbf { x _ { 2 } }$ in $\bf { x _ { 2 , 1 } } + \bf { x _ { 2 , 2 } } + \bf { x _ { 2 , 3 } }$ (weil 3 Absatzgebiete gegeben sind), $\mathbf { x _ { 3 } }$ in ${ \bf { x } } _ { 8 , 1 } + { \bf { x } } _ { 8 , 2 } + { \bf { x } } _ { 8 , 3 }$ (weil 3 Absatzgebiete gegeben sind). ",62,"[124, 845, 719, 908]",457,2.016415859622417e+18,
2016415859622416957,W109684747,text,"Betrachtet man beispielsweise das graphische Bild der Gewinnfunktion des Erzeugnisses 2, so ergibt sich folgende Situation: ",63,"[122, 124, 875, 160]",460,2.016415859622417e+18,
2016415859622416959,W109684747,text,Offensichtlich ergeben sich in diesem Fall noch folgende drei Nebenbedingungen: ,63,"[122, 390, 875, 408]",462,2.016415859622417e+18,
2016415859622416960,W109684747,text,"$\mathbf { x _ { 2 , 1 } }$ bewegt sich zwischen 0 und 20 000 Maschinenstunden, $\mathbf { x _ { 2 } , 2 }$ umfaBt ebenfalls eine Spanne von höchstens 20 000 Maschinenstunden, ${ \bf x _ { 2 } } , \mathbf { \mathsf { 3 } }$ eine Spanne von 12 000 Maschinenstunden. ",63,"[124, 412, 844, 476]",463,2.016415859622417e+18,
2016415859622416961,W109684747,text,Mathematisch läBt sich das durch folgende Ungleichungen ausdrücken: ,63,"[124, 489, 798, 507]",464,2.016415859622417e+18,
2016415859622416963,W109684747,text,"Entsprechende Nebengleichungen werden auch für die Erzeugnisse 1 und 3 aufgestellt, so daB also insgesamt acht neue Nebenbedingungen entstehen. Hatte man vorher drei Variable $( \mathbf { x _ { 1 } } , \mathbf { x _ { 2 } } , \mathbf { x _ { 3 } } )$ , so hat man jetzt acht $( \bf x _ { 1 } , \bf { 1 } , \ \bf x _ { 1 } , \bf { 2 } , \ \bf x _ { 2 } , \bf { 1 } , \ \bf x _ { 2 } , \bf { 2 } , \quad$ $\mathbf { x _ { 2 , 3 } } , \ \mathbf { x _ { 3 , 1 } } , \ \mathbf { x _ { 3 , 2 } } , \ \mathbf { x _ { 3 , 3 } } )$ ; gab es vorher nur eine Nebenbedingung $( { \bf x _ { 1 } } \ + \ { \bf x _ { 2 } } \ + \ { \bf x _ { 3 } }$ $\leq 8 0 0 0 0 0 )$ , so gibt es jetzt neun, von denen oben drei angeführt sind. ",63,"[126, 583, 879, 677]",466,2.016415859622417e+18,
2016415859622416964,W109684747,text,"Setzt man an die Stelle der Variablen ${ \bf x _ { 1 } } , { \bf x _ { 2 } } , { \bf x _ { 3 } }$ die durch Aufspaltung entstandenen Hilfsvariablen, so verwandelt sich die bisherige Zielfunktion ",63,"[128, 690, 877, 725]",467,2.016415859622417e+18,
2016415859622416965,W109684747,text,in folgende lineare Funktion: ,63,"[130, 758, 407, 775]",468,2.016415859622417e+18,
2016415859622416966,W109684747,text,"$\mathrm { ~ Z ~ = ~ 1 , 2 ~ x _ { 1 , 1 } ~ + ~ 0 , 1 ~ x _ { 1 , 2 } ~ + ~ 0 , 8 ~ x _ { 2 , 1 } ~ + ~ 0 , 4 ~ x _ { 2 , 2 } ~ + ~ 0 , 3 ~ x _ { 2 , 3 } ~ + ~ 1 , 5 ~ x _ { 3 , 1 } ~ + ~ 1 , 0 ~ x _ { 3 , 2 } ~ } $ 3,2   
+ 0,6 X3,3 ",63,"[126, 780, 875, 817]",469,2.016415859622417e+18,
2016415859622416967,W109684747,text,Die sich in den Bedingungsgleichungen widerspiegelnden Kapazitätsbeschränkungen sind linear geblieben und lauten im Gegensatz zu der ersten Kapazitätsbeschränkung ${ \bf x } _ { 1 } + { \bf x } _ { 2 } + { \bf x } _ { 3 } \le 8 0 0 0 0$ jetzt wie folgt: ,63,"[128, 830, 877, 885]",470,2.016415859622417e+18,
2016415859622416972,W109684747,text,"Damit ist das ursprünglich nichtlineare Problem auf ein lineares Problem zurückgeführt worden, denn sowohl die Zielfunktion als auch die Kapazitätsfunktion sind linear. Es steht nun nichts mehr im Wege, mit Hilfe eines Verfahrens aus der Linearplanung, üblicherweise mit der Simplexmethode, das Problem zu lösen. ",64,"[130, 125, 877, 215]",475,2.016415859622417e+18,
2016415859622416973,W109684747,title,3. Der Matrizenkalkül ,64,"[397, 235, 607, 254]",476,,1.0
2016415859622416974,W109684747,text,"Die Aufstellung einer Matrix in der oben im Kapitel der Linearplanung angeführten Weise läBt es angezeigt erscheinen, einige allgemeine Bemerkungen zur Kalkülform der Matrizenrechnung zu machen. Matrizen sind Tabellen, in denen nach einer bestimmten Ordnung Informationen eingetragen werden, Zahlenschemata, in denen die lineare Abhängigkeit der Input- und OutputgröBen (die Leistungsmatrix ist eine Input-Output-Tabelle) beschrieben und festgehalten wird. Man geht im allgemeinen von Mengenflüssen im Betrieb aus, bewertet die einzelnen Aufwandsarten und erhält dann eine bewertete Leistungstabelle. Auf diese Weise bekommt man ein übersichtliches Bild von den Mengen- und Wertflüssen im Betrieb (18). Matrizen können demnach als Modelle betriebswirtschaftlicher Vorgänge bezeichnet werden. ",64,"[126, 264, 875, 465]",477,2.016415859622417e+18,
2016415859622416975,W109684747,text,"Das allgemeine Element der Matrix A ist $\mathbf { a } _ { \mathrm { i j } }$ ; es steht in der i-ten Reihe und in der j-ten Spalte. Dementsprechend hat also eine Matrix der Type $( \mathbf { m } , \mathbf { \mu } _ { \mathbf { n } } )$ m Zeilen und n Spalten. Der Spaltenvektor a, für sich allein geschrieben, also ",64,"[126, 481, 877, 536]",478,2.016415859622417e+18,
2016415859622416977,W109684747,text,"ist im Grunde genommen eine Matrix der Type $( \mathbf { m } , \mathbf { 1 } )$ und der Zeilenvektor ",64,"[124, 694, 833, 713]",480,2.016415859622417e+18,
2016415859622416979,W109684747,text,"eine Matrix der Type $( 1 , \mathtt { n } )$ . ",64,"[126, 749, 384, 768]",482,2.016415859622417e+18,
2016415859622416980,W109684747,text,"Der enge Zusammenhang zwischen der Matrizenschreibweise und der Kalkülform der Buchhaltung wird dann ersichtlich, wenn man in die Matrix Doppelspalten einführt und sie dadurch in eine Art amerikanisches Journal verwandelt. ",64,"[124, 781, 873, 855]",483,2.016415859622417e+18,
2016415859622416981,W109684747,text,"Der Vorteil der Matrizenschreibweise zeigt sich anschaulich bei dem in der Fertigung oft vorkommenden Problem der Bestimmung von Einsatzmengen mehrerer Bestandteile. Geht es darum, festzustellen, welche und wie viele Bestandteile eines Fabrikates (z. B. eines Autos) zu unterschiedlichen Zeiten des Produktionsprozesses gebraucht werden, dann versagt die Kombinationsfähigkeit des menschlichen Geistes selbst dann, wenn zur Erläuterung mit graphischen Darstellungen, also mit Mengen- und WertfluBbildern oder, wie sie auch genannt werden, Gozinto-Graphiken (von ""go into""), gearbeitet wird. Die Zusammenhänge werden derart unübersichtlich, da man nur mit mathematischen Techniken weiterkommt; hier hilft eben die Matrizenrechnung, die von den Stücklisten ausgeht und den Teileeinsatz, allerdings nur den direkten Einsatz, tabellarisch festhält. (Eventuell könnte noch mit Lochkartenstapeln, Magnetbändern oder anderen Mitteln der Informationsspeicherung gearbeitet werden.) ",64,"[120, 869, 875, 907]",484,2.016415859622417e+18,
2016415859622416984,W109684747,text,,65,"[122, 125, 875, 335]",487,2.016415859622417e+18,
2016415859622416986,W109684747,text,"In den Leerfeldern werden Nullen eingetragen, die als fremdbezogene Teile gelten. Beispielsweise bedeutet die dritte Zeile ",65,"[126, 651, 875, 687]",489,2.016415859622417e+18,
2016415859622416987,W109684747,text,"daB zur Erzeugung des Teiles 1 zwei Einheiten des Bestandteiles 3, daB zur Erzeugung des Teiles 2 null Einheiten des Bestandteiles 3, daB zur Erzeugung des Teiles 4 eine Einheit des Bestandteiles 3 usw. benötigt werden. ",65,"[126, 738, 785, 814]",490,2.016415859622417e+18,
2016415859622416988,W109684747,text,"Will man, über den direkten Einsatz der Teilemengen hinausgehend, die Gütermengen feststellen, die insgesamt benötigt werden, um eine Einheit eines bestimmten Teiles herzustellen, dann muB man aus der Stücklisten-Matrix die zugehörige Matrix des Teilebedarfes B bilden. ",65,"[124, 830, 875, 907]",491,2.016415859622417e+18,
2016415859622416992,W109684747,text,"Berücksichtigt man noch das Verkaufsprogramm, dann werden die Matrizen so umfangreich und verändern sich so rasch, dab man ohne elektronische Rechenmaschinen nicht mehr auskommt. Allein die Fülle der verschiedenen Rohstoffe bzw. sonstiger Einsatzteile hat zur Folge, ,da die Anwendung des Gozinto-Kalküls bereits in seiner einfachsten Form ... sehr umfangreiche Berechnungen auslöst"" (19). Die Matrizenrechnung ist für die Lösung fertigungstechnischer Aufgaben geradezu prädestiniert, aber, wie Pichler, der sich intensiv mit ihr beschäftigt hat, feststellt, ,im allgemeinen ... nicht einmal dem Namen nach bekannt"" (20). Es hat aber den Anschein, als würde die Matrixalgebra in der Zukunft im betriebswirtschaftlichen Rechnungswesen eine gröBere Rolle spielen. ",66,"[124, 405, 875, 602]",495,2.016415859622417e+18,
2016415859622416993,W109684747,text,"Während die von Pichler behandelten Beispiele hauptsächlich Fälle der Produktionskontrolle darstellen, erläutert Wenke (21) den praktischen Wert des Matrizenkalküls in der Kostenrechnung. Er führt aus, daB die Umlage in einem Betriebsabrechnungsbogen durch die Anwendung der Matrizenrechnung in einem MaBe verfeinert wird, wie es mit der üblichen, stufenweisen Kostenumlage im BAB niemals erreicht werden kann. Wenn z. B. die Anlagenabschreibungen im Verhältnis des in den verschiedenen Kostenstellen eingesetzten Anlagevermögens umgelegt werden sollen und die einzelnen Abteilungen aufs engste miteinander verflochten sind, dann ist die Matrizenrechnung das ideale Hilfsmittel zur Lösung dieses Problems. Grundsätzlich sei die leistungsgerechte Kostenumlage in Betrieben, in denen zwischen den Abteilungen (Kostenstellen) ein gegenseitiger Leistungsaustausch besteht, nicht mehr in der gegenwärtig üblichen Weise, also stufenweise, möglich, sondern mu simultan, d. h. mit Hilfe der Matrizenrechnung, erfolgen. Je verflochtener die einzelnen Kostenstellen miteinander sind, desto mehr versagt das Stufen-Umlage-Verfahren. ",66,"[124, 617, 875, 905]",496,2.016415859622417e+18,
2016415859622416996,W109684747,title,Beispiel: ,67,"[122, 125, 207, 143]",499,,1.0
2016415859622416997,W109684747,text,I. Betriebsabrechnungsbogen ,67,"[124, 150, 397, 166]",500,2.016415859622417e+18,
2016415859622416999,W109684747,text,II. ,67,"[122, 382, 149, 396]",502,2.016415859622417e+18,
2016415859622417000,W109684747,text,"$\begin{array} { l l } { \mathbf { r } _ { 2 1 } ~ = ~ 1 } & { ( 1 ) \gets ~ \mathbf { u } _ { 1 } } \\ & { \Big \downarrow } \\ { \mathbf { r } _ { 3 2 } ~ = ~ 1 } & { ( 2 ) \gets ~ \mathbf { u } _ { 2 } } \\ & { \Big \downarrow } \\ & { ( 3 ) \gets ~ \mathbf { u } _ { 3 } } \\ & { \Big \downarrow } \end{array}$ a) Weil die Kostenstelle I ihre Gesamtleistung an die Stelle II abgibt, ist $\mathbf { r _ { 2 1 } } = 1$ . b) Weil die Kostenstelle II ihre Gesamtleistung an die Stelle III abgibt, ist $\mathbf { r _ { 3 2 } } = \mathbf { 1 }$ . Alle anderen $\mathbf { r _ { i j } }$ (in diesem Beispiel einfachster Verflechtung) $\mathit { \Theta } = \mathit { \Theta } \mathfrak { 0 }$ . ",67,"[122, 397, 877, 523]",503,2.016415859622417e+18,
2016415859622417001,W109684747,text,III. Daher sieht die Matrix folgendermaBen aus: ,67,"[122, 528, 588, 545]",504,2.016415859622417e+18,
2016415859622417003,W109684747,text,und die inverse Matrix ,67,"[126, 609, 347, 626]",506,2.016415859622417e+18,
2016415859622417005,W109684747,text,Die simultane Kostenumlage wird in Gleichungen ausgedrückt und das so entstehende Gleichungssystem in Matrizenform geschrieben. Bei einem Unternehmen mit n Kostenstellen würden die Gleichungen für die Kostenstelle I $( \mathbb { K } _ { 1 } )$ folgendermaBen aussehen: ,67,"[124, 698, 879, 772]",508,2.016415859622417e+18,
2016415859622417006,W109684747,text,"$\mathtt { U } _ { \mathrm { i } } =$ Summe aller in der Kostenstelle i anfallenden ursprünglichen Kosten   
$\mathbf { K } _ { \mathrm { i } } =$ Gesamtkosten der Kostenstelle i   
${ \bf r _ { i j } } =$ relativer Anteil an den Leistungen der Kostenstelle j, der von der Kostenstelle i verbraucht wird   
${ \bf { r } _ { i j } } =$ niemals kleiner als 0 und niemals gröBer als 1. ",67,"[124, 784, 877, 911]",509,2.016415859622417e+18,
2016415859622417009,W109684747,text,Die Gesamtkosten der Kostenstelle I $( \mathbb { K } _ { 1 } )$ sind daher: ,68,"[130, 125, 625, 143]",512,2.016415859622417e+18,
2016415859622417010,W109684747,text,"ursprüngliche Kosten $\mathbf { u _ { 1 } }$ der Kostenstelle I $\begin{array} { r l } { \mathbf { \Phi } } & { { } = \mathbf { \Phi } \mathbf { u } _ { \mathbf { 1 } } } \end{array}$ Anteil $\bf { r _ { 1 2 } K _ { 2 } }$ an den Kosten der Kostenstelle II, welcher der von der Kostenstelle II bezogenen Leistung entspricht = r12K2 $+ \mathrm { { } ^ { \int _ { d e r \ K o s t e n s } ^ { A n t e i l { \bf ~ r } _ { 1 3 } K _ { 3 } } } }$ an den Kosten der Kostenstelle III, welcher der von telle III bezogenen Leistung entspricht $\bf \lambda = \delta r _ { 1 3 } \mathrm { K _ { 3 } }$ = rinKn ",68,"[130, 151, 879, 315]",513,2.016415859622417e+18,
2016415859622417011,W109684747,text,"In Fällen, in denen eine Kostenstelle nur Leistungen abgibt und keine empfängt, also in denen die Leistungen nur in einer Richtung flieBen, kann das konventionelle Umlageverfahren beibehalten und die Matrizenrechnung dort verwendet werden, wo ein gegenseitiger Leistungswechsel erfolgt. Dadurch wird die Matrizenrechnung wesentlich vereinfacht. Findet zwischen manchen Kostenstellen überhaupt kein Leistungsaustausch statt, so vereinfacht sich die Rechnung noch mehr, denn in allen diesen Fällen ist ${ \bf { r } } _ { \mathrm { { i j } } } = { \bf { 0 } }$ . ",68,"[126, 331, 875, 458]",514,2.016415859622417e+18,
2016415859622417012,W109684747,title,4. Die Theorie der Warteschlangen ,68,"[322, 493, 675, 513]",515,,1.0
2016415859622417013,W109684747,text,"Das Merkmal dieser Theorie (Waiting Line or Queueing Theory) besteht in der Verzögerung eines Ablaufprozesses, die durch einen Engpa hervorgerufen wird. Aus diesem Grunde spricht man auch von einer EngpaBtheorie oder, weil sich die vor der Engstelle wartenden Ablaufelemente stauen, auch von einer Stauungstheorie. Die Ablaufelemente können Nachrichten, Güter und auch Menschen sein. Immer geht es um einen Vorgang, dessen kontinuierlicher Ablauf gestört ist. Vom Standpunkt der betriebswirtschaftlichen Operationsforschung aus kommt es darauf an, die Bildung und das Verhalten der Warteschlange zu studieren und Wege zu finden, wie die Bildung einer derartigen Stauschlange vermieden werden kann. Ganz wird man die Stauungen wohl nur selten beseitigen können, aber man wird ein kostenmäig günstiges Verhältnis ausrechnen können. ",68,"[126, 525, 875, 743]",516,2.016415859622417e+18,
2016415859622417014,W109684747,text,"Die Theorie ist durch die erfolgreiche Anwendung im Nachrichtenwesen bei der optimalen Dimensionierung von Telefonleitungen (A. K. Erlang, 1908) bekanntgeworden, und man ist bestrebt, sie auch auf andere Probleme, wie z. B. die Landung von Flugzeugen, das Be- und Entladen von Schiffen, die Planung von Verkehrswegen und Parkplätzen, die Anlage von Kreuzungssignalanlagen, optimale Zollabfertigungen, FlieBbandkontrollen usw., anzuwenden. Darüber hinaus sieht Frenckner (22) auch die Möglichkeit, die Warteschlangen-Theorie auf Fragenkreise, wie ",68,"[124, 759, 875, 905]",517,2.016415859622417e+18,
