block_id,work_id,block_type,block_text,pdf_page,pdf_bbox,block_seq,parent_title_block_id,title_level
2016408810175992158,W1006361424,discarded,"24 We have further checked whether there exists a combined effect of paid leave of absence and tax deduction/credit legislations on kidney donation rates in states where they were enacted in the same year. Four states qualified for this “simultaneous enactment”: Arkansas (2005), North Dakota (2005), Pennsylvania (2006) and Idaho (2006). Of these four states, we were unable to include Idaho because data on living donation rates are not available. For the remaining three states, the prelegislation RMSPE are high, indicating that the pre-legislation fits are poor. Since a good pre-legislation fit is a must for further analysis and inference, there is no need to perform placebo experiments and robustness checks for Arkansas, North Dakota and Pennsylvania. Due to poor legislation fit, the combined effect (if any) of both types of legislations in these states is unidentifiable. There are a few explanations for this result. First, the method constructs a synthetic version of the treated state by using some linear weighted combination of states that did not enact any legislation (convex-hull criteria). This means that the synthetic control would not yield accurate trajectories of the states with extreme values of donation rates and other observable characteristics. This may explain the poor fit for North Dakota (a state with relatively high related/unrelated kidney donation rates) and Arkansas (a state with very low unrelated kidney donation rates). For Pennsylvania, we suspect that the donor pool does not consist of states with similar observable characteristics in order to yield a good approximation. The synthetic control results of this analysis are available from the authors upon request. ",13,"[52, 688, 477, 918]",197,2.016408810175992e+18,
2016408810175992159,W1006361424,discarded,"F. Bilgel, B. Galle / Journal of Health Economics 43 (2015) 103–117 ",13,"[327, 44, 653, 54]",198,2.016408810175992e+18,
2016408810175992160,W1006361424,discarded,,13,"[53, 45, 72, 52]",199,2.016408810175992e+18,
2016408810175992161,W1006361424,text,,14,"[70, 68, 494, 264]",200,2.016408810175992e+18,
2016408747483730018,W1008891099,text,Accepted Manuscript ,0,"[158, 128, 382, 150]",0,,
2016408747483730019,W1008891099,text,Title: The Effects of Paid Maternity Leave: Evidence fromTemporary Disability Insurance ,0,"[155, 184, 573, 219]",1,,
2016408747483730020,W1008891099,text,Authors: Jenna Stearns ,0,"[156, 238, 343, 255]",2,,
2016408747483730021,W1008891099,text,"PII: S0167-6296(15)00053-3   
DOI: http://dx.doi.org/doi:10.1016/j.jhealeco.2015.04.005   
Reference: JHE 1855 ",0,"[156, 272, 745, 325]",3,,
2016408747483730022,W1008891099,text,To appear in: Journal of Health Economics ,0,"[156, 343, 565, 361]",4,,
2016408747483730023,W1008891099,text,"Received date: 30-10-2014   
Revised date: 13-4-2015   
Accepted date: 28-4-2015 ",0,"[156, 376, 428, 429]",5,,
2016408747483730024,W1008891099,text,"Please cite this article as: Jenna Stearns, The Effects of Paid Maternity Leave: Evidence fromTemporary Disability Insurance, Journal of Health Economics (2015), http://dx.doi.org/10.1016/j.jhealeco.2015.04.005 ",0,"[156, 448, 831, 501]",6,,
2016408747483730025,W1008891099,text,"This is a PDF file of an unedited manuscript that has been accepted for publication. As a service to our customers we are providing this early version of the manuscript. The manuscript will undergo copyediting, typesetting, and review of the resulting proof before it is published in its final form. Please note that during the production process errors may be discovered which could affect the content, and all legal disclaimers that apply to the journal pertain. ",0,"[155, 515, 831, 621]",7,,
2016408747483730026,W1008891099,discarded,JOURNAL OF HEALTH ECONOMICS ,0,"[687, 131, 828, 273]",8,,
2016408747483730027,W1008891099,title,The Effects of Paid Maternity Leave: Evidence from Temporary Disability Insurance,1,"[202, 246, 799, 305]",9,,0.0
2016408747483730028,W1008891099,text,Jenna Stearns\* ,1,"[441, 348, 555, 364]",10,2.01640874748373e+18,
2016408747483730029,W1008891099,text,"April 13, 2015 ",1,"[441, 390, 558, 407]",11,2.01640874748373e+18,
2016408747483730030,W1008891099,title,Abstract,1,"[464, 453, 532, 468]",12,,1.0
2016408747483730031,W1008891099,text,"This paper investigates the effects of a large-scale paid maternity leave program on birth outcomes in the United States. In 1978, states with Temporary Disability Insurance (TDI) programs were required to start providing wage replacement benefits to pregnant women, substantially increasing access to antenatal and postnatal paid leave for working mothers. Using natality data, I find that TDI paid maternity leave reduces the share of low birth weight births by 3.2 percent, and the estimated treatment-on-the-treated effect is over 10 percent. It also decreases the likelihood of early term birth by 6.6 percent. Paid maternity leave has particularly large impacts on the children of unmarried and black mothers. ",1,"[174, 488, 826, 651]",13,2.01640874748373e+18,
2016408747483730032,W1008891099,text,Keywords: Temporary Disability Insurance; maternity leave; infant health ,1,"[173, 675, 709, 693]",14,2.01640874748373e+18,
2016408747483730033,W1008891099,discarded,"\*Address: 2127 North Hall, University of California, Santa Barbara, CA 93106-9210, E-mail: stearns $@$ umail.ucsb.edu. I am grateful to Kelly Bedard, Peter Kuhn, Shelly Lundberg, Maya Rossin-Slater, and participants at the UCSB Economics Labor Lunch for helpful comments and suggestions. ",1,"[174, 833, 825, 876]",15,2.01640874748373e+18,
2016408747483730034,W1008891099,discarded,Page 1 of 46 ,1,"[867, 950, 962, 964]",16,2.01640874748373e+18,
2016408747483730035,W1008891099,discarded,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 2 2 30 33 34 35 36 37 39 40 41 42 43 44 45 47 48 49 51 52 53 54 55 56 57 58 59 61 62 63 65 ,1,"[19, 53, 55, 972]",17,2.01640874748373e+18,
2016408747483730036,W1008891099,discarded,\*Manuscript ACCEPTED MANUSCRIPT ,1,"[3, 0, 993, 26]",18,2.01640874748373e+18,
2016408747483730037,W1008891099,title,1 Introduction,2,"[129, 101, 294, 122]",19,,1.0
2016408747483730038,W1008891099,text,"In many countries, maternity leave is thought to be essential to both child and parent well-being. Maternity leave programs are designed to provide compensated and job-protected time off from work so that mothers can prepare for and recover from childbirth and new parents can stay home to care for their infants. The United States is the only industrialized nation in the world without a national policy granting new mothers access to paid time off from work. However, several states offer paid parental leave to qualified workers through state-run insurance programs or state-mandated employer coverage. In this paper, I examine the impact of the introduction of statewide access to paid maternity leave on birth ouomes. Importantly, this leave can be taken in the period before birth. Despite the popular belief that both antenatal and postnatal leave are beneficial to the infant and mother, there is little causal evidence from the United States suggesting that expanding access to antenatal paid leave improves infant outcomes. I find that the availability o statewide paid maternity leave reduces the share of low birth weight births by 0.22 percentage points, or approximately 3.2 percent. ",2,"[127, 145, 885, 469]",20,2.01640874748373e+18,
2016408747483730039,W1008891099,text,"Paid maternity leave can affect infant birth outcomes through several channels. The availability of paid time off may reduce physical and mental stress during pregnancy. Stress has been shown to have adverse effects on infant endowments of human capital, as measured by birth outcomes such as birth weight and gestational age (Aizer, Stroud, and Buka, 2012; Copper et al., 1996). Maternal prenatal stress is correlated with cognitive development in young children as well (Bergman et al., 2007). Access to paid antenatal leave may be especially important for single or low-educated mothers who are less likely to be able to afford to take unpaid time off and may have more physically demanding jobs. Jobs that involve standing, lifting, long hours, shift work, or noisy environments are all associated with negative birth outcomes (Mozurkewich et al., 2000). Additionally, while the income associated with paid leave may reduce mental stress, there are potentially also direct income effects for some families that could lead to improved birth outcomes. Finally, time off through paid maternity leave may impact choices regarding prenatal care visits or other types of medical care. ",2,"[127, 478, 885, 800]",21,2.01640874748373e+18,
